Id,Outcome Type
14364,Adoption
14365,Transfer
14366,Transfer
14367,Adoption
14368,Return to Owner
14369,Transfer
14370,Adoption
14371,Return to Owner
14372,Return to Owner
14373,Transfer
14374,Transfer
14375,Adoption
14376,Return to Owner
14377,Adoption
14378,Euthanasia
14379,Adoption
14380,Adoption
14381,Transfer
14382,Return to Owner
14383,Return to Owner
14384,Adoption
14385,Adoption
14386,Adoption
14387,Transfer
14388,Adoption
14389,Return to Owner
14390,Adoption
14391,Transfer
14392,Adoption
14393,Adoption
14394,Adoption
14395,Adoption
14396,Return to Owner
14397,Adoption
14398,Transfer
14399,Adoption
14400,Adoption
14401,Adoption
14402,Adoption
14403,Adoption
14404,Adoption
14405,Adoption
14406,Transfer
14407,Adoption
14408,Transfer
14409,Return to Owner
14410,Adoption
14411,Adoption
14412,Adoption
14413,Transfer
14414,Adoption
14415,Adoption
14416,Adoption
14417,Return to Owner
14418,Return to Owner
14419,Transfer
14420,Return to Owner
14421,Transfer
14422,Adoption
14423,Adoption
14424,Transfer
14425,Adoption
14426,Return to Owner
14427,Return to Owner
14428,Adoption
14429,Adoption
14430,Transfer
14431,Adoption
14432,Transfer
14433,Adoption
14434,Adoption
14435,Adoption
14436,Transfer
14437,Adoption
14438,Return to Owner
14439,Transfer
14440,Adoption
14441,Return to Owner
14442,Transfer
14443,Adoption
14444,Transfer
14445,Transfer
14446,Return to Owner
14447,Adoption
14448,Return to Owner
14449,Transfer
14450,Adoption
14451,Adoption
14452,Transfer
14453,Adoption
14454,Adoption
14455,Adoption
14456,Adoption
14457,Return to Owner
14458,Adoption
14459,Adoption
14460,Adoption
14461,Adoption
14462,Adoption
14463,Return to Owner
14464,Return to Owner
14465,Adoption
14466,Adoption
14467,Adoption
14468,Transfer
14469,Adoption
14470,Transfer
14471,Transfer
14472,Return to Owner
14473,Adoption
14474,Adoption
14475,Return to Owner
14476,Adoption
14477,Adoption
14478,Adoption
14479,Transfer
14480,Adoption
14481,Adoption
14482,Adoption
14483,Adoption
14484,Adoption
14485,Return to Owner
14486,Adoption
14487,Adoption
14488,Adoption
14489,Adoption
14490,Adoption
14491,Return to Owner
14492,Return to Owner
14493,Adoption
14494,Adoption
14495,Adoption
14496,Adoption
14497,Transfer
14498,Adoption
14499,Adoption
14500,Transfer
14501,Adoption
14502,Transfer
14503,Return to Owner
14504,Adoption
14505,Adoption
14506,Euthanasia
14507,Adoption
14508,Return to Owner
14509,Adoption
14510,Transfer
14511,Transfer
14512,Adoption
14513,Transfer
14514,Adoption
14515,Adoption
14516,Adoption
14517,Adoption
14518,Adoption
14519,Adoption
14520,Return to Owner
14521,Adoption
14522,Adoption
14523,Adoption
14524,Adoption
14525,Return to Owner
14526,Adoption
14527,Transfer
14528,Return to Owner
14529,Adoption
14530,Adoption
14531,Adoption
14532,Adoption
14533,Transfer
14534,Adoption
14535,Adoption
14536,Adoption
14537,Return to Owner
14538,Adoption
14539,Transfer
14540,Transfer
14541,Transfer
14542,Adoption
14543,Adoption
14544,Adoption
14545,Adoption
14546,Adoption
14547,Adoption
14548,Transfer
14549,Adoption
14550,Return to Owner
14551,Adoption
14552,Adoption
14553,Adoption
14554,Return to Owner
14555,Adoption
14556,Euthanasia
14557,Return to Owner
14558,Adoption
14559,Adoption
14560,Transfer
14561,Adoption
14562,Adoption
14563,Adoption
14564,Transfer
14565,Adoption
14566,Transfer
14567,Adoption
14568,Adoption
14569,Transfer
14570,Return to Owner
14571,Adoption
14572,Adoption
14573,Return to Owner
14574,Adoption
14575,Transfer
14576,Adoption
14577,Adoption
14578,Adoption
14579,Adoption
14580,Adoption
14581,Adoption
14582,Adoption
14583,Transfer
14584,Adoption
14585,Return to Owner
14586,Adoption
14587,Adoption
14588,Adoption
14589,Transfer
14590,Adoption
14591,Adoption
14592,Adoption
14593,Adoption
14594,Return to Owner
14595,Transfer
14596,Return to Owner
14597,Transfer
14598,Transfer
14599,Adoption
14600,Adoption
14601,Adoption
14602,Adoption
14603,Transfer
14604,Adoption
14605,Adoption
14606,Adoption
14607,Adoption
14608,Transfer
14609,Adoption
14610,Adoption
14611,Return to Owner
14612,Adoption
14613,Adoption
14614,Return to Owner
14615,Adoption
14616,Adoption
14617,Adoption
14618,Adoption
14619,Adoption
14620,Adoption
14621,Adoption
14622,Transfer
14623,Adoption
14624,Adoption
14625,Transfer
14626,Return to Owner
14627,Adoption
14628,Transfer
14629,Adoption
14630,Adoption
14631,Adoption
14632,Adoption
14633,Adoption
14634,Return to Owner
14635,Adoption
14636,Adoption
14637,Adoption
14638,Adoption
14639,Return to Owner
14640,Adoption
14641,Adoption
14642,Adoption
14643,Adoption
14644,Return to Owner
14645,Adoption
14646,Adoption
14647,Adoption
14648,Adoption
14649,Adoption
14650,Adoption
14651,Adoption
14652,Adoption
14653,Transfer
14654,Euthanasia
14655,Transfer
14656,Return to Owner
14657,Return to Owner
14658,Transfer
14659,Adoption
14660,Adoption
14661,Adoption
14662,Adoption
14663,Adoption
14664,Transfer
14665,Adoption
14666,Transfer
14667,Adoption
14668,Adoption
14669,Return to Owner
14670,Adoption
14671,Transfer
14672,Adoption
14673,Adoption
14674,Return to Owner
14675,Adoption
14676,Transfer
14677,Adoption
14678,Adoption
14679,Adoption
14680,Adoption
14681,Adoption
14682,Adoption
14683,Adoption
14684,Adoption
14685,Transfer
14686,Adoption
14687,Return to Owner
14688,Transfer
14689,Adoption
14690,Adoption
14691,Adoption
14692,Adoption
14693,Adoption
14694,Transfer
14695,Adoption
14696,Adoption
14697,Adoption
14698,Transfer
14699,Adoption
14700,Return to Owner
14701,Adoption
14702,Adoption
14703,Adoption
14704,Adoption
14705,Transfer
14706,Adoption
14707,Adoption
14708,Adoption
14709,Adoption
14710,Return to Owner
14711,Return to Owner
14712,Transfer
14713,Transfer
14714,Transfer
14715,Transfer
14716,Adoption
14717,Adoption
14718,Adoption
14719,Adoption
14720,Adoption
14721,Transfer
14722,Adoption
14723,Adoption
14724,Adoption
14725,Adoption
14726,Euthanasia
14727,Return to Owner
14728,Transfer
14729,Transfer
14730,Adoption
14731,Adoption
14732,Adoption
14733,Adoption
14734,Transfer
14735,Adoption
14736,Adoption
14737,Adoption
14738,Adoption
14739,Transfer
14740,Transfer
14741,Adoption
14742,Transfer
14743,Transfer
14744,Adoption
14745,Adoption
14746,Adoption
14747,Transfer
14748,Adoption
14749,Transfer
14750,Adoption
14751,Transfer
14752,Adoption
14753,Adoption
14754,Adoption
14755,Adoption
14756,Adoption
14757,Adoption
14758,Return to Owner
14759,Adoption
14760,Adoption
14761,Adoption
14762,Adoption
14763,Return to Owner
14764,Adoption
14765,Return to Owner
14766,Adoption
14767,Adoption
14768,Adoption
14769,Adoption
14770,Transfer
14771,Adoption
14772,Transfer
14773,Transfer
14774,Adoption
14775,Adoption
14776,Transfer
14777,Return to Owner
14778,Transfer
14779,Adoption
14780,Adoption
14781,Adoption
14782,Adoption
14783,Transfer
14784,Adoption
14785,Adoption
14786,Adoption
14787,Return to Owner
14788,Adoption
14789,Return to Owner
14790,Return to Owner
14791,Adoption
14792,Adoption
14793,Adoption
14794,Adoption
14795,Adoption
14796,Adoption
14797,Adoption
14798,Adoption
14799,Adoption
14800,Transfer
14801,Adoption
14802,Adoption
14803,Adoption
14804,Adoption
14805,Adoption
14806,Adoption
14807,Adoption
14808,Adoption
14809,Adoption
14810,Return to Owner
14811,Return to Owner
14812,Adoption
14813,Return to Owner
14814,Adoption
14815,Adoption
14816,Adoption
14817,Adoption
14818,Adoption
14819,Transfer
14820,Return to Owner
14821,Return to Owner
14822,Adoption
14823,Adoption
14824,Adoption
14825,Transfer
14826,Adoption
14827,Return to Owner
14828,Adoption
14829,Adoption
14830,Adoption
14831,Transfer
14832,Adoption
14833,Adoption
14834,Adoption
14835,Return to Owner
14836,Transfer
14837,Return to Owner
14838,Adoption
14839,Transfer
14840,Adoption
14841,Adoption
14842,Adoption
14843,Return to Owner
14844,Return to Owner
14845,Adoption
14846,Adoption
14847,Transfer
14848,Adoption
14849,Adoption
14850,Adoption
14851,Adoption
14852,Adoption
14853,Adoption
14854,Adoption
14855,Adoption
14856,Adoption
14857,Transfer
14858,Adoption
14859,Adoption
14860,Adoption
14861,Adoption
14862,Adoption
14863,Adoption
14864,Adoption
14865,Adoption
14866,Adoption
14867,Transfer
14868,Adoption
14869,Adoption
14870,Adoption
14871,Adoption
14872,Transfer
14873,Adoption
14874,Adoption
14875,Adoption
14876,Adoption
14877,Adoption
14878,Transfer
14879,Adoption
14880,Adoption
14881,Adoption
14882,Adoption
14883,Adoption
14884,Transfer
14885,Transfer
14886,Adoption
14887,Transfer
14888,Adoption
14889,Adoption
14890,Transfer
14891,Adoption
14892,Adoption
14893,Adoption
14894,Return to Owner
14895,Adoption
14896,Transfer
14897,Adoption
14898,Adoption
14899,Adoption
14900,Adoption
14901,Euthanasia
14902,Adoption
14903,Adoption
14904,Adoption
14905,Transfer
14906,Adoption
14907,Return to Owner
14908,Adoption
14909,Adoption
14910,Adoption
14911,Adoption
14912,Adoption
14913,Adoption
14914,Return to Owner
14915,Transfer
14916,Transfer
14917,Adoption
14918,Adoption
14919,Return to Owner
14920,Adoption
14921,Transfer
14922,Adoption
14923,Return to Owner
14924,Transfer
14925,Adoption
14926,Transfer
14927,Adoption
14928,Transfer
14929,Transfer
14930,Adoption
14931,Transfer
14932,Adoption
14933,Adoption
14934,Transfer
14935,Adoption
14936,Adoption
14937,Transfer
14938,Transfer
14939,Return to Owner
14940,Adoption
14941,Return to Owner
14942,Adoption
14943,Transfer
14944,Adoption
14945,Adoption
14946,Transfer
14947,Adoption
14948,Adoption
14949,Transfer
14950,Transfer
14951,Return to Owner
14952,Adoption
14953,Transfer
14954,Adoption
14955,Adoption
14956,Adoption
14957,Transfer
14958,Transfer
14959,Adoption
14960,Adoption
14961,Transfer
14962,Adoption
14963,Adoption
14964,Transfer
14965,Transfer
14966,Adoption
14967,Transfer
14968,Adoption
14969,Adoption
14970,Adoption
14971,Adoption
14972,Adoption
14973,Adoption
14974,Return to Owner
14975,Adoption
14976,Transfer
14977,Adoption
14978,Adoption
14979,Adoption
14980,Transfer
14981,Adoption
14982,Return to Owner
14983,Adoption
14984,Transfer
14985,Adoption
14986,Adoption
14987,Adoption
14988,Transfer
14989,Adoption
14990,Transfer
14991,Adoption
14992,Adoption
14993,Adoption
14994,Adoption
14995,Transfer
14996,Adoption
14997,Adoption
14998,Adoption
14999,Adoption
15000,Return to Owner
15001,Adoption
15002,Adoption
15003,Adoption
15004,Return to Owner
15005,Adoption
15006,Return to Owner
15007,Adoption
15008,Adoption
15009,Transfer
15010,Adoption
15011,Adoption
15012,Return to Owner
15013,Return to Owner
15014,Adoption
15015,Transfer
15016,Transfer
15017,Adoption
15018,Adoption
15019,Transfer
15020,Adoption
15021,Adoption
15022,Adoption
15023,Transfer
15024,Adoption
15025,Adoption
15026,Adoption
15027,Transfer
15028,Adoption
15029,Return to Owner
15030,Transfer
15031,Adoption
15032,Transfer
15033,Adoption
15034,Adoption
15035,Transfer
15036,Adoption
15037,Adoption
15038,Adoption
15039,Adoption
15040,Return to Owner
15041,Euthanasia
15042,Adoption
15043,Return to Owner
15044,Adoption
15045,Transfer
15046,Transfer
15047,Adoption
15048,Adoption
15049,Transfer
15050,Adoption
15051,Adoption
15052,Adoption
15053,Return to Owner
15054,Adoption
15055,Adoption
15056,Transfer
15057,Adoption
15058,Adoption
15059,Adoption
15060,Adoption
15061,Adoption
15062,Euthanasia
15063,Adoption
15064,Adoption
15065,Adoption
15066,Adoption
15067,Transfer
15068,Return to Owner
15069,Transfer
15070,Adoption
15071,Adoption
15072,Adoption
15073,Adoption
15074,Adoption
15075,Adoption
15076,Adoption
15077,Adoption
15078,Adoption
15079,Transfer
15080,Adoption
15081,Return to Owner
15082,Adoption
15083,Adoption
15084,Transfer
15085,Adoption
15086,Adoption
15087,Adoption
15088,Adoption
15089,Adoption
15090,Adoption
15091,Return to Owner
15092,Transfer
15093,Transfer
15094,Adoption
15095,Adoption
15096,Adoption
15097,Transfer
15098,Adoption
15099,Transfer
15100,Adoption
15101,Adoption
15102,Adoption
15103,Adoption
15104,Return to Owner
15105,Adoption
15106,Return to Owner
15107,Transfer
15108,Adoption
15109,Adoption
15110,Adoption
15111,Adoption
15112,Adoption
15113,Euthanasia
15114,Adoption
15115,Adoption
15116,Return to Owner
15117,Adoption
15118,Adoption
15119,Adoption
15120,Adoption
15121,Adoption
15122,Adoption
15123,Transfer
15124,Transfer
15125,Return to Owner
15126,Adoption
15127,Transfer
15128,Adoption
15129,Return to Owner
15130,Adoption
15131,Return to Owner
15132,Adoption
15133,Transfer
15134,Adoption
15135,Adoption
15136,Return to Owner
15137,Adoption
15138,Adoption
15139,Return to Owner
15140,Adoption
15141,Return to Owner
15142,Adoption
15143,Adoption
15144,Transfer
15145,Transfer
15146,Adoption
15147,Adoption
15148,Adoption
15149,Transfer
15150,Transfer
15151,Adoption
15152,Adoption
15153,Adoption
15154,Transfer
15155,Adoption
15156,Adoption
15157,Adoption
15158,Return to Owner
15159,Adoption
15160,Adoption
15161,Return to Owner
15162,Adoption
15163,Return to Owner
15164,Adoption
15165,Return to Owner
15166,Adoption
15167,Return to Owner
15168,Transfer
15169,Adoption
15170,Adoption
15171,Transfer
15172,Adoption
15173,Transfer
15174,Adoption
15175,Return to Owner
15176,Adoption
15177,Adoption
15178,Adoption
15179,Transfer
15180,Adoption
15181,Adoption
15182,Adoption
15183,Adoption
15184,Transfer
15185,Adoption
15186,Adoption
15187,Adoption
15188,Adoption
15189,Adoption
15190,Adoption
15191,Adoption
15192,Adoption
15193,Adoption
15194,Return to Owner
15195,Adoption
15196,Adoption
15197,Adoption
15198,Adoption
15199,Adoption
15200,Adoption
15201,Return to Owner
15202,Return to Owner
15203,Adoption
15204,Adoption
15205,Transfer
15206,Transfer
15207,Adoption
15208,Adoption
15209,Adoption
15210,Adoption
15211,Adoption
15212,Adoption
15213,Adoption
15214,Adoption
15215,Adoption
15216,Transfer
15217,Return to Owner
15218,Adoption
15219,Adoption
15220,Adoption
15221,Transfer
15222,Adoption
15223,Adoption
15224,Transfer
15225,Adoption
15226,Adoption
15227,Return to Owner
15228,Return to Owner
15229,Adoption
15230,Transfer
15231,Transfer
15232,Adoption
15233,Return to Owner
15234,Adoption
15235,Adoption
15236,Transfer
15237,Adoption
15238,Adoption
15239,Adoption
15240,Transfer
15241,Adoption
15242,Transfer
15243,Return to Owner
15244,Adoption
15245,Adoption
15246,Adoption
15247,Adoption
15248,Euthanasia
15249,Adoption
15250,Transfer
15251,Adoption
15252,Return to Owner
15253,Transfer
15254,Transfer
15255,Adoption
15256,Adoption
15257,Transfer
15258,Transfer
15259,Adoption
15260,Adoption
15261,Transfer
15262,Transfer
15263,Transfer
15264,Transfer
15265,Transfer
15266,Adoption
15267,Adoption
15268,Adoption
15269,Adoption
15270,Adoption
15271,Return to Owner
15272,Return to Owner
15273,Return to Owner
15274,Adoption
15275,Return to Owner
15276,Adoption
15277,Return to Owner
15278,Transfer
15279,Adoption
15280,Return to Owner
15281,Adoption
15282,Adoption
15283,Transfer
15284,Return to Owner
15285,Adoption
15286,Adoption
15287,Adoption
15288,Return to Owner
15289,Transfer
15290,Adoption
15291,Adoption
15292,Adoption
15293,Adoption
15294,Adoption
15295,Adoption
15296,Adoption
15297,Adoption
15298,Adoption
15299,Adoption
15300,Adoption
15301,Adoption
15302,Adoption
15303,Return to Owner
15304,Adoption
15305,Adoption
15306,Adoption
15307,Return to Owner
15308,Adoption
15309,Adoption
15310,Adoption
15311,Transfer
15312,Transfer
15313,Adoption
15314,Transfer
15315,Adoption
15316,Adoption
15317,Transfer
15318,Adoption
15319,Adoption
15320,Adoption
15321,Adoption
15322,Adoption
15323,Return to Owner
15324,Return to Owner
15325,Adoption
15326,Adoption
15327,Return to Owner
15328,Return to Owner
15329,Adoption
15330,Euthanasia
15331,Adoption
15332,Return to Owner
15333,Adoption
15334,Adoption
15335,Euthanasia
15336,Transfer
15337,Adoption
15338,Return to Owner
15339,Transfer
15340,Adoption
15341,Adoption
15342,Return to Owner
15343,Adoption
15344,Adoption
15345,Transfer
15346,Adoption
15347,Adoption
15348,Adoption
15349,Adoption
15350,Adoption
15351,Adoption
15352,Transfer
15353,Return to Owner
15354,Return to Owner
15355,Adoption
15356,Adoption
15357,Adoption
15358,Transfer
15359,Transfer
15360,Return to Owner
15361,Euthanasia
15362,Adoption
15363,Adoption
15364,Adoption
15365,Adoption
15366,Transfer
15367,Adoption
15368,Transfer
15369,Adoption
15370,Transfer
15371,Adoption
15372,Adoption
15373,Adoption
15374,Transfer
15375,Adoption
15376,Return to Owner
15377,Adoption
15378,Adoption
15379,Adoption
15380,Adoption
15381,Adoption
15382,Adoption
15383,Adoption
15384,Adoption
15385,Adoption
15386,Adoption
15387,Adoption
15388,Transfer
15389,Adoption
15390,Adoption
15391,Adoption
15392,Adoption
15393,Adoption
15394,Transfer
15395,Adoption
15396,Return to Owner
15397,Transfer
15398,Adoption
15399,Return to Owner
15400,Transfer
15401,Euthanasia
15402,Adoption
15403,Adoption
15404,Adoption
15405,Adoption
15406,Transfer
15407,Adoption
15408,Return to Owner
15409,Transfer
15410,Transfer
15411,Adoption
15412,Transfer
15413,Adoption
15414,Transfer
15415,Adoption
15416,Adoption
15417,Transfer
15418,Return to Owner
15419,Adoption
15420,Euthanasia
15421,Adoption
15422,Transfer
15423,Adoption
15424,Adoption
15425,Adoption
15426,Transfer
15427,Adoption
15428,Transfer
15429,Transfer
15430,Adoption
15431,Adoption
15432,Transfer
15433,Transfer
15434,Return to Owner
15435,Transfer
15436,Adoption
15437,Adoption
15438,Adoption
15439,Return to Owner
15440,Adoption
15441,Transfer
15442,Adoption
15443,Adoption
15444,Transfer
15445,Adoption
15446,Adoption
15447,Transfer
15448,Return to Owner
15449,Adoption
15450,Transfer
15451,Adoption
15452,Adoption
15453,Adoption
15454,Adoption
15455,Adoption
15456,Adoption
15457,Adoption
15458,Adoption
15459,Adoption
15460,Adoption
15461,Transfer
15462,Transfer
15463,Transfer
15464,Adoption
15465,Adoption
15466,Transfer
15467,Adoption
15468,Transfer
15469,Adoption
15470,Adoption
15471,Transfer
15472,Adoption
15473,Adoption
15474,Transfer
15475,Return to Owner
15476,Adoption
15477,Adoption
15478,Adoption
15479,Adoption
15480,Adoption
15481,Adoption
15482,Return to Owner
15483,Adoption
15484,Adoption
15485,Adoption
15486,Adoption
15487,Adoption
15488,Adoption
15489,Adoption
15490,Adoption
